Date,Open,High,Low,Close,Volume
5/27/2024 7:00,68425.3,68742.8,68359.4,68661.1,4651.483
5/27/2024 6:00,68545,68642.5,68410,68425.4,3409.566
5/27/2024 5:00,68783.3,68810,68327.3,68545,7025.64
5/27/2024 4:00,68900.5,68935.1,68770,68783.4,3955.835
5/27/2024 3:00,69131,69233.5,68850.6,68900.6,3903.307
5/27/2024 2:00,69090.7,69300,69030,69131.1,4985.248
5/27/2024 1:00,68851.6,69331.6,68759.4,69090.6,7200.104
5/27/2024 0:00,68524.4,68851.6,68490.1,68851.5,3239.001
5/26/2024 23:00,68568.1,68591.6,68355,68524.3,3417.223
5/26/2024 22:00,68543.6,68720,68482.4,68568.2,2808.584
5/26/2024 21:00,68732.1,68732.1,68155,68543.7,7124.454
5/26/2024 20:00,68925.5,68937.5,68725.9,68732,1623.398
5/26/2024 19:00,68820,68941.4,68819.9,68925.4,1441.754
5/26/2024 18:00,68796.4,68865.5,68733.5,68820,1534.031
5/26/2024 17:00,68815.2,68926.8,68750.5,68796.4,1929.106
5/26/2024 16:00,68864.7,68987.9,68697.2,68815.3,6282.01
5/26/2024 15:00,69303.9,69425.2,68678.5,68864.6,11193.095
5/26/2024 14:00,69161.8,69333,69053.2,69303.9,4161.202
5/26/2024 13:00,69001.9,69167.6,68963,69161.8,3069.839
5/26/2024 12:00,69160.3,69171.3,68954.6,69001.8,3517.989
5/26/2024 11:00,69235.5,69254.3,69082.5,69160.3,2850.103
5/26/2024 10:00,69106.7,69245.8,69100.4,69235.6,2382.956
5/26/2024 9:00,69182.3,69273.2,68980.6,69106.7,3881.902
5/26/2024 8:00,69359.2,69590.3,69080,69182.2,6794.294
5/26/2024 7:00,69126,69468.9,69114.5,69359.2,4856.849
5/26/2024 6:00,69161.1,69218.2,69061.1,69126.1,1847.693
5/26/2024 5:00,68993.6,69161.1,68934,69161,1890.703
5/26/2024 4:00,69093.2,69093.2,68950,68993.5,1218.382
5/26/2024 3:00,68925.1,69157.2,68893.9,69093.2,2371.075
5/26/2024 2:00,69180.5,69206.7,68830,68925.1,5072.626
5/26/2024 1:00,69176.6,69281.3,69170,69180.6,1244.59
5/26/2024 0:00,69314.5,69339.6,69170,69176.5,1555.966
5/25/2024 23:00,69150.2,69394.6,69150.1,69314.4,3509.989
5/25/2024 22:00,69167.1,69189.3,69064.2,69150.1,1182.153
5/25/2024 21:00,69120,69198.8,69061.5,69167.1,1238.499
5/25/2024 20:00,69166.9,69240.4,69080,69120.1,1202.583
5/25/2024 19:00,69223.8,69287.6,69118,69167,1390.336
5/25/2024 18:00,69075.3,69265.5,69075.3,69223.7,2674.612
5/25/2024 17:00,68955.5,69127.1,68933.4,69075.3,1691.052
5/25/2024 16:00,68949,69071,68870.6,68955.6,4302.168
5/25/2024 15:00,69031.7,69227.8,68844.1,68949.1,4646.141
5/25/2024 14:00,69038.3,69095,68965,69031.7,3595.291
5/25/2024 13:00,69141,69256.9,68888,69038.3,6726.315
5/25/2024 12:00,69112.4,69323.9,69031.4,69141.1,6380.907
5/25/2024 11:00,69397.7,69622.8,69112.4,69112.5,10552.535
5/25/2024 10:00,69118,69492.1,69040.8,69397.6,6360.262
5/25/2024 9:00,68899.7,69185,68865.5,69117.9,4135.36
5/25/2024 8:00,68775.1,69086.1,68767,68899.6,4378.064
5/25/2024 7:00,68687.4,68854.7,68657.3,68775,1984.362
5/25/2024 6:00,68744.1,68773.9,68633.1,68687.3,2118.968
5/25/2024 5:00,68807.1,68843.6,68723,68744.1,1656.887
5/25/2024 4:00,68772.6,68850.8,68701.7,68807,2366.062
5/25/2024 3:00,68830.9,68935.7,68666.6,68772.5,3554.144
5/25/2024 2:00,68622.1,68849,68621.2,68830.8,3474.217
5/25/2024 1:00,68555,68729.2,68554.9,68622,2927.152
5/25/2024 0:00,68584,68711.1,68523.7,68554.9,3065.546
5/24/2024 23:00,68809.2,68809.2,68535.6,68584.1,4203.207
5/24/2024 22:00,68896.1,68896.1,68692.9,68809.2,2852.584
5/24/2024 21:00,68850,69015.3,68805,68896,2730.663
5/24/2024 20:00,69127.3,69222.2,68850,68850.1,5334.58
5/24/2024 19:00,68982,69273.5,68701,69127.4,7320.55
5/24/2024 18:00,68927.9,69242.6,68852.7,68982,13642.103
5/24/2024 17:00,68400,68950,68399.9,68927.8,12085.975
5/24/2024 16:00,68340.3,68500,67950,68399.9,9641.523
5/24/2024 15:00,67885.1,68445,67885.1,68340.2,16879.264
5/24/2024 14:00,67105.7,68050,67018.8,67885.1,17838.455
5/24/2024 13:00,67525.7,67639,66952.6,67105.7,8618.396
5/24/2024 12:00,67383.3,67620.9,67366.6,67525.7,4625.161
5/24/2024 11:00,67381.3,67494,67300.6,67383.4,3586.377
5/24/2024 10:00,67397.8,67540.5,67329.4,67381.4,4646.767
5/24/2024 9:00,67206.6,67474,67059.1,67397.8,7002.709
5/24/2024 8:00,67191.2,67242.8,66639,67206.5,10719.06
5/24/2024 7:00,66910.8,67347.1,66850.1,67191.2,8617.976
5/24/2024 6:00,67318.3,67617.3,66850,66911,11725.526
5/24/2024 5:00,67737.4,67737.4,67093.1,67318.4,11043.419
5/24/2024 4:00,67905.8,67944.2,67668.6,67737.4,5337.685
5/24/2024 3:00,68001.7,68042.9,67833.3,67905.8,5256.567
5/24/2024 2:00,67761.3,68029.2,67655,68001.6,3915.273
5/24/2024 1:00,67871.3,67877.9,67674.9,67761.3,2898.977
5/24/2024 0:00,67999.9,68035,67651.7,67871.2,6158.285
5/23/2024 23:00,67710.5,68030.8,67506.7,67999.9,6321.999
5/23/2024 22:00,68019.2,68024.5,67561,67710.5,6686.294
5/23/2024 21:00,67831.4,68388,67150.1,68019.1,30998.065
5/23/2024 20:00,67239.1,67978.8,66156.6,67831.5,30049.777
5/23/2024 19:00,67428.5,67730,67147.1,67239,9985.77
5/23/2024 18:00,67672.6,67714,66763.9,67428.6,28750.9
5/23/2024 17:00,67858.9,68158.7,67635.7,67672.6,8253.854
5/23/2024 16:00,68102.9,68199,67822,67858.9,7744.016
5/23/2024 15:00,67797.5,68333,67751.4,68103,14399.074
5/23/2024 14:00,68062.8,68380.4,67612.8,67797.6,34387.172
5/23/2024 13:00,69461.1,69595.5,67800,68062.8,49800.98
5/23/2024 12:00,70019.4,70133.3,69002,69461.1,15744.447
5/23/2024 11:00,69588.1,70100,69586,70019.5,10195.134
5/23/2024 10:00,69687.7,69848.1,69561.8,69588.1,3756.384
5/23/2024 9:00,69734,69880,69616.8,69687.6,5101.7
5/23/2024 8:00,69770.6,69896.4,69617.9,69734,5273.719
5/23/2024 7:00,69591.7,69900,69484.6,69770.6,6360.466
5/23/2024 6:00,69508.7,69719.5,69408.2,69591.8,4292.345
5/23/2024 5:00,69589.3,69599,69371.6,69508.6,3162.117
5/23/2024 4:00,69483.2,69624.5,69443.5,69589.4,2679.69
5/23/2024 3:00,69548.9,69572,69336.6,69483.2,3593.033
5/23/2024 2:00,69527.1,69611.7,69400,69548.6,2759.296
5/23/2024 1:00,69546,69664.5,69300,69527.1,3755.659
5/23/2024 0:00,69219.2,69670.1,69219.1,69546,6041.731
5/22/2024 23:00,69191.8,69285.1,69066,69219.1,3578.143
5/22/2024 22:00,69532.4,69590,69085.4,69191.8,6008.49
5/22/2024 21:00,69475.6,69724.3,68736.8,69532.3,11621.209
5/22/2024 20:00,69668,69999,69412.4,69475.6,7176.42
5/22/2024 19:00,69617.1,69849,69477,69668,5499.675
5/22/2024 18:00,69890.2,69940.4,69241.5,69617.2,16138.354
5/22/2024 17:00,70269.4,70485,69700,69891,11173.801
5/22/2024 16:00,70485.7,70715.4,70226.3,70269.4,8809.617
5/22/2024 15:00,70144.7,70642.8,69955.1,70485.7,14103.885
5/22/2024 14:00,69626.1,70226.1,69474.9,70144.8,16200.042
5/22/2024 13:00,69685.3,69930.4,69466.7,69626,11958.496
5/22/2024 12:00,69770.3,70136,69546.1,69685.2,10623.79
5/22/2024 11:00,70226.7,70321.8,69760.4,69770.3,6076.29
5/22/2024 10:00,70030.3,70283.3,69980,70226.7,4396.258
5/22/2024 9:00,70049,70135.8,69883,70030.3,4135.833
5/22/2024 8:00,69759.6,70269,69680,70049,7105.05
5/22/2024 7:00,69925,69958.7,69632,69759.6,5832.185
5/22/2024 6:00,69956.5,70137.7,69850,69925,4848.942
5/22/2024 5:00,69647.7,69973.7,69566.7,69956.4,6736.295
5/22/2024 4:00,70001.9,70050.1,69242,69647.6,12547.383
5/22/2024 3:00,70042,70096.8,69868.1,70002,4490.914
5/22/2024 2:00,70200,70423.2,69951,70042,6819.701
5/22/2024 1:00,70133.5,70235.4,70022.4,70200,2910.644
5/22/2024 0:00,70168.7,70307.9,70068.4,70133.5,5369.077
5/21/2024 23:00,70238.7,70393.2,70107.1,70168.8,5336.046
5/21/2024 22:00,69751.7,70238.8,69744.1,70238.8,8721.314
5/21/2024 21:00,69749.9,69846.3,69473.4,69751.7,3731.69
5/21/2024 20:00,69319.2,69800,69269.1,69750,5323.651
5/21/2024 19:00,69886,69988,69165.6,69317.7,13628.804
5/21/2024 18:00,69914.3,70005.8,69544.9,69886,6731.118
5/21/2024 17:00,69722.2,70043.4,69608.5,69914.2,10598.557
5/21/2024 16:00,69874.8,70300,69722.2,69722.2,15259.832
5/21/2024 15:00,70247,70547.3,69722,69874.9,17297.457
5/21/2024 14:00,70622.9,70965.8,70222,70247,19940.306
5/21/2024 13:00,71387.9,71388,70563,70622.9,24101.485
5/21/2024 12:00,71163,71487.6,71080,71388,13878.591
5/21/2024 11:00,71109.4,71498.6,71020.9,71163,12235.785
5/21/2024 10:00,71037.2,71342.6,71007,71109.3,7367.942
5/21/2024 9:00,70970.6,71136,70927,71037.3,4672.377
5/21/2024 8:00,70926.3,71131.9,70900.2,70970.5,5766.668
5/21/2024 7:00,71249.4,71280.3,70921.2,70926.4,5876.641
5/21/2024 6:00,71236.7,71462,71136,71249.3,6730.163
5/21/2024 5:00,70955.9,71261.5,70876,71236.8,6578.816
5/21/2024 4:00,71323.7,71332.6,70858.4,70955.9,6507.871
5/21/2024 3:00,71307.9,71436,71150.4,71323.8,6708.949
5/21/2024 2:00,71124.8,71467.9,70920,71307.9,11863.409
5/21/2024 1:00,71347.2,71379.8,70740.8,71124.8,17975.702
5/21/2024 0:00,71466.5,72132.8,71136,71347.2,26841.153
5/20/2024 23:00,69577.6,71674.6,69569.2,71466.5,43079.3
5/20/2024 22:00,69693,69953.3,69502.6,69577.6,11186.427
5/20/2024 21:00,69490,69740,68900,69692.9,16807.52
5/20/2024 20:00,69996.5,70473.3,69161.4,69490,32225.823
5/20/2024 19:00,68681.8,70120,68550.6,69996.4,57594.981
5/20/2024 18:00,68294.6,68749.4,68247.9,68681.8,13257.306
5/20/2024 17:00,68164.4,68599,68001.3,68294.7,22206.698
5/20/2024 16:00,67382.1,68248,67344.9,68164.4,36634.924
5/20/2024 15:00,66963,67499.9,66862.1,67382.1,15685.356
5/20/2024 14:00,67063.9,67078.8,66716.3,66963,7967.246
5/20/2024 13:00,66903.5,67157.4,66730,67063.8,10362.087
5/20/2024 12:00,66974,67063,66760,66903.5,6595.706
5/20/2024 11:00,67072.7,67278.4,66868.6,66974,6822.769
5/20/2024 10:00,66865.7,67341.4,66835.1,67072.8,12525.502
5/20/2024 9:00,66734.7,66988.9,66730,66865.7,3145.384
5/20/2024 8:00,66788.9,67038.7,66720.9,66734.6,6267.493
5/20/2024 7:00,66372.5,66878,66314.7,66788.9,10788.557
5/20/2024 6:00,67107.5,67133.8,66236.9,66372.5,12323.676
5/20/2024 5:00,67100,67270,67017,67107.5,7690.311
5/20/2024 4:00,66643,67128,66591.2,67100,10754.954
5/20/2024 3:00,66636,66737.1,66531,66643.1,3724.246
5/20/2024 2:00,66494,66748,66466.5,66635.9,5838.299
5/20/2024 1:00,66428.9,66550,66010,66494,7912.322
5/20/2024 0:00,66239.4,66463,66116.7,66428.9,4631.191
5/19/2024 23:00,66322.8,66322.8,66180,66239.4,2764.516
5/19/2024 22:00,66253.3,66438,66216.5,66322.8,3947.985
5/19/2024 21:00,66134,66324.2,65958.2,66253.3,3479.533
5/19/2024 20:00,66002.9,66279.3,65971,66134,4179.462
5/19/2024 19:00,66567.4,66624,65835.8,66002.9,19144.586
5/19/2024 18:00,66693.6,66741,66494.9,66567.5,3864.5
5/19/2024 17:00,66639.8,66817.2,66501.1,66693.7,5364.686
5/19/2024 16:00,66863,66964.7,66505.6,66639.9,8102.859
5/19/2024 15:00,66896,66968.1,66700.2,66863,4603.025
5/19/2024 14:00,67010.5,67119.8,66812.2,66895.9,4578.498
5/19/2024 13:00,66798.9,67149.9,66619.4,67010.5,10038.562
5/19/2024 12:00,67303.4,67303.4,66750,66799,10415.097
5/19/2024 11:00,67247,67368,66921.9,67303.3,13112.332
5/19/2024 10:00,67146.9,67750,67086,67246.9,20192.022
5/19/2024 9:00,67124.2,67160.8,66950,67146.9,4665.029
5/19/2024 8:00,67295.1,67320.8,67063,67124.3,3595.846
5/19/2024 7:00,66994.2,67313.8,66947.5,67295,6551.235
5/19/2024 6:00,67069.5,67125,66895,66994.1,2895.882
5/19/2024 5:00,67119.9,67143.7,67049,67069.5,1630.204
5/19/2024 4:00,67133.1,67158.8,66951.9,67120,2573.096
5/19/2024 3:00,67174.6,67279,67052.2,67133,5266.164
5/19/2024 2:00,66894,67198.4,66893.9,67174.5,4285.238
5/19/2024 1:00,66883,66952.8,66854.3,66894,1193.524
5/19/2024 0:00,66884.9,66960.5,66810,66882.9,1726.469
5/18/2024 23:00,66890,67035.1,66881.2,66884.9,2788.984
5/18/2024 22:00,66869.8,66966,66786.2,66890,1723.527
5/18/2024 21:00,66934,66959,66761.1,66869.8,1604.344
5/18/2024 20:00,66881.8,66997.6,66843.3,66934,2001.494
5/18/2024 19:00,66761.2,66922,66734,66881.7,1340.33
5/18/2024 18:00,66826.9,66880,66738.9,66761.2,1546.849
5/18/2024 17:00,66856.9,66950,66711,66826.8,2903.199
5/18/2024 16:00,66781.3,66965,66682.6,66856.8,4794.986
5/18/2024 15:00,66757.6,66857.1,66533,66781.4,5979.02
5/18/2024 14:00,66831.4,67018.2,66503.2,66757.5,9642.198
5/18/2024 13:00,66917.1,67045,66750,66831.4,7170.058
5/18/2024 12:00,67152.5,67198.7,66858.1,66916.9,4976.47
5/18/2024 11:00,67183.3,67340.5,67070.1,67152.4,5696.28
5/18/2024 10:00,67103.4,67281.1,67010.2,67183.3,7662.253
5/18/2024 9:00,66990,67120.3,66968.2,67103.4,3311.045
5/18/2024 8:00,66854.1,67060,66808.4,66990,2959.279
5/18/2024 7:00,66897.7,67233.6,66799,66854.1,8732.15
5/18/2024 6:00,66826.2,66926.3,66700.1,66897.7,3020.237
5/18/2024 5:00,66859.3,66860.1,66774.7,66826.2,1740.097
5/18/2024 4:00,66919,66970,66763,66859.3,2350.813
5/18/2024 3:00,66875.4,66979.5,66825.9,66918.9,2404.698
5/18/2024 2:00,66943.5,67048.5,66770.9,66875.4,3521.299
5/18/2024 1:00,66865.7,67007.5,66728.5,66943.5,3383.174
5/18/2024 0:00,66980,67059.8,66696.1,66865.7,5678.764
5/17/2024 23:00,66745.7,67027.7,66663.3,66980,3849.888
5/17/2024 22:00,66779.1,66779.7,66636,66745.7,2321.773
5/17/2024 21:00,66855.1,66885,66703,66779.1,1990.973
5/17/2024 20:00,67007.5,67011.5,66726.1,66855.1,3800.062
5/17/2024 19:00,66785.7,67036.9,66618.4,67007.5,8156.597
5/17/2024 18:00,66677.4,66816.9,66158.4,66785.7,16107.501
5/17/2024 17:00,66898.4,66966.6,66632.3,66677.4,8499.756
5/17/2024 16:00,67169.9,67277.8,66871,66898.5,9641.848
5/17/2024 15:00,66777.9,67400.6,66520.6,67170,35437.093
5/17/2024 14:00,65918.7,66856.3,65885.2,66778,16412.722
5/17/2024 13:00,66350,66424.3,65773.8,65918.7,16206.636
5/17/2024 12:00,66182.6,66528.7,66071.2,66350.1,8833.915
5/17/2024 11:00,66465,66550,66158,66182.7,6836.428
5/17/2024 10:00,66324.2,66500,66152.2,66464.9,6355.821
5/17/2024 9:00,66115.2,66370,66040,66324.1,5086.471
5/17/2024 8:00,66350.5,66449,66037.3,66115.3,8062.26
5/17/2024 7:00,65918,66478.5,65918,66350.6,19960.927
5/17/2024 6:00,65675,66143.4,65538.1,65918,10856.03
5/17/2024 5:00,65422.8,65675,65400,65674.9,4946.005
5/17/2024 4:00,65545.1,65600,65327.7,65422.7,5906.313
5/17/2024 3:00,65351.4,65850,65300.3,65545.2,11900.518
5/17/2024 2:00,65311.1,65430,65146.5,65351.5,4190.566
5/17/2024 1:00,65477.9,65478,65061.2,65311,6160.987
5/17/2024 0:00,65217.7,65479.7,65213.7,65478,5542.829
5/16/2024 23:00,65389.1,65391.3,65162.1,65217.7,4410.46
5/16/2024 22:00,65429,65457,65100,65389.2,4533.237
5/16/2024 21:00,65247.9,65480,65204.2,65429.1,4205.893
5/16/2024 20:00,65152.3,65270.1,65018.7,65248,3804.218
5/16/2024 19:00,65091.5,65553,65062.7,65152.2,10280.552
5/16/2024 18:00,64976.7,65181.2,64808,65091.4,9827.579
5/16/2024 17:00,65134.1,65372.2,64567,64976.6,24811.463
5/16/2024 16:00,65800,65809.6,65077.5,65134.2,18995.908
5/16/2024 15:00,65577.2,65883.6,65339,65800.1,18049.794
5/16/2024 14:00,66300,66366,65505,65577.3,20263.796
5/16/2024 13:00,65976.9,66334.1,65736.7,66299.9,15085.549
5/16/2024 12:00,66483.8,66800,65861.4,65976.8,26636.048
5/16/2024 11:00,66130.9,66573,65962.2,66483.8,8775.217
5/16/2024 10:00,66319.9,66320,66069.9,66130.9,4517.758
5/16/2024 9:00,66258.9,66339.9,66059,66320,5587.587
5/16/2024 8:00,66100,66427.2,66045.8,66258.9,8095.255
5/16/2024 7:00,65933.4,66232.8,65905,66100,7570.25
5/16/2024 6:00,65757.3,65970.9,65633,65933.6,6164.772
5/16/2024 5:00,65789.9,65880,65716.2,65757.4,4145.212
5/16/2024 4:00,65946.8,65987.2,65773.4,65789.9,4883.17
5/16/2024 3:00,65892.9,66054.8,65781.6,65946.9,4376.178
5/16/2024 2:00,65965.9,66088,65735.9,65892.9,4951.573
5/16/2024 1:00,66056.3,66184.8,65819,65966,6531.814
5/16/2024 0:00,66175.4,66644,65901.2,66056.3,15952.041
5/15/2024 23:00,66078.6,66440,66027.2,66175.4,11534.488
5/15/2024 22:00,65835.5,66270,65802,66078.6,7792.829
5/15/2024 21:00,65900.9,66180,65748.8,65835.5,5836.194
5/15/2024 20:00,65959.6,66055,65687.2,65901,11900.67
5/15/2024 19:00,65685.1,66382.3,65261.1,65959.6,27532.003
5/15/2024 18:00,65004.5,65798.8,64919,65685,24803.43
5/15/2024 17:00,64728.8,65094.3,64728.8,65004.4,9877.032
5/15/2024 16:00,64685.4,65100,64681.5,64728.8,16881.511
5/15/2024 15:00,64465.7,65055,64300.9,64685.5,31108.958
5/15/2024 14:00,64106.6,64471.2,63958.1,64465.7,17097.023
5/15/2024 13:00,63735.1,64645.2,63514.2,64106.7,45934.996
5/15/2024 12:00,62447.3,64200,62371.5,63735.1,60979.67
5/15/2024 11:00,62643,62798,62215.9,62447.4,13367.361
5/15/2024 10:00,62626.1,62972.7,62360,62643,16190.676
5/15/2024 9:00,62116.2,62898,61886.8,62626.1,19831.478
5/15/2024 8:00,62157.5,62240,62011,62116.2,5416.799
5/15/2024 7:00,61933.5,62245.1,61856.4,62157.4,7712.897
5/15/2024 6:00,61902.1,61956.3,61792.1,61933.5,3528.723
5/15/2024 5:00,61875.1,62030.4,61850,61902.1,4961.513
5/15/2024 4:00,61923.2,61956,61783.2,61875.1,4099.806
5/15/2024 3:00,61738.1,61998,61738,61923.2,4766.463
5/15/2024 2:00,61668.7,61884,61656,61738,3891.645
5/15/2024 1:00,61413.2,61730.1,61403.7,61668.7,3992.413
5/15/2024 0:00,61550.5,61774.7,61316.1,61413.2,5993.102
5/14/2024 23:00,61680,61694.5,61508,61550.5,2652.607
5/14/2024 22:00,61670.1,61735.5,61535.8,61679.9,3172.44
5/14/2024 21:00,61589.5,61768.9,61444.6,61670,4252.918
5/14/2024 20:00,61563.6,61694.7,61530.5,61589.5,2673.433
5/14/2024 19:00,61408.3,61661,61366.8,61563.6,5346.452
5/14/2024 18:00,61288.9,61436.9,61192.5,61408.3,5535.169
5/14/2024 17:00,61407,61487.9,61116.6,61288.8,11567.667
5/14/2024 16:00,61750,61793,61203,61406.4,12091.432
5/14/2024 15:00,61772.2,62021.7,61615.3,61749.9,10943.65
5/14/2024 14:00,61670.6,62295.9,61094.8,61772.1,37272.211
5/14/2024 13:00,61536.5,62039,61418,61670.5,13973.855
5/14/2024 12:00,61770.2,62086.8,60950,61536.4,28941.612
5/14/2024 11:00,61695.7,61867.1,61662.2,61770.2,4598.828
5/14/2024 10:00,61767.4,61801.1,61492.8,61695.7,7699.012
5/14/2024 9:00,61829.6,61937,61720.9,61767.5,3504.021
5/14/2024 8:00,62002,62015.7,61666,61829.6,6764.491
5/14/2024 7:00,62014.6,62090.5,61797.9,62002.1,8027.269
5/14/2024 6:00,62693.9,62694,61373.2,62014.7,34696.028
5/14/2024 5:00,62523.9,62749.9,62463,62693.9,5027.458
5/14/2024 4:00,62464.8,62650,62381.7,62524,5359.938
5/14/2024 3:00,62529.2,62678.3,62377.2,62464.8,8140.943
5/14/2024 2:00,62627.3,62694.5,62466.4,62529.2,7774.997
5/14/2024 1:00,62798.1,63002,62550,62627.3,7795.806
5/14/2024 0:00,62912.2,63099.6,62700,62798.1,6533.037
5/13/2024 23:00,62742.6,62958.5,62688.3,62912.1,3721.138
5/13/2024 22:00,62881.5,62929.6,62683.5,62742.7,3644.133
5/13/2024 21:00,63073.3,63100,62814.6,62881.6,2756.698
5/13/2024 20:00,63139.6,63162.1,62965.8,63073.4,4091.979
5/13/2024 19:00,62770.2,63162,62770.2,63140.5,7006.699
5/13/2024 18:00,62784.1,62810.7,62540.2,62770.2,5342.831
5/13/2024 17:00,63144.1,63162.7,62584,62784,13832.717
5/13/2024 16:00,62981.2,63440,62882.6,63144,16891.261
5/13/2024 15:00,62730.1,63183,62684.3,62980.5,8911.638
5/13/2024 14:00,62763,63098.4,62695.2,62730,11119.211
5/13/2024 13:00,62818,63033,62573.1,62762.9,11975.679
5/13/2024 12:00,62699.9,62887.5,62400,62817.9,10591.475
5/13/2024 11:00,62642,62748.9,62461.5,62700,7066.429
5/13/2024 10:00,63028.3,63068.6,62350,62642,16933.765
5/13/2024 9:00,62749.4,63289.3,62749.4,63028.3,16248.313
5/13/2024 8:00,62296.5,63107.6,62296.5,62749.5,34051.56
5/13/2024 7:00,61479.1,62426,61431.5,62296.6,23057.899
5/13/2024 6:00,60837.8,61552.6,60757.6,61479.1,11469.425
5/13/2024 5:00,60957,60990.5,60765,60837.8,5020.562
5/13/2024 4:00,61130,61154.2,60869.8,60956.9,5200.392
5/13/2024 3:00,61023.2,61167,60750,61130,12090.288
5/13/2024 2:00,61394,61486.5,60921.4,61023.3,16112.245
5/13/2024 1:00,61485.5,61528.1,61155.3,61394,8687.971
5/13/2024 0:00,61455.7,61787.6,61454.9,61485.6,6102.765
5/12/2024 23:00,61310,61527.5,61248.2,61455.8,4075.929
5/12/2024 22:00,61219.9,61399,61179,61310,2781.76
